song_id,album_id,artist_id,genre_id,parent_genre_id,gp_genre_id
76046,12316,990,0,0,0
76047,10468,8144,0,0,0
76048,16871,5392,0,0,0
76049,10615,6262,114,114,114
76050,14117,568,0,0,0
76051,11717,6916,0,0,0
76052,6997,2438,134,134,134
76053,12106,7634,106,106,106
76054,6962,1635,0,0,0
76055,8571,2273,0,0,0
76056,12140,2207,0,0,0
76057,9652,6235,0,0,0
76058,16939,4766,0,0,0
76059,17656,6080,0,0,0
76060,9355,2733,0,0,0
76061,10750,1637,0,0,0
76062,6891,273,0,0,0
76063,3583,8177,0,0,0
76064,17478,3291,0,0,0
76065,9902,5510,0,0,0
76066,7689,4560,0,0,0
76067,9535,4701,0,0,0
76068,317,5987,0,0,0
76069,7057,8560,65,65,65
76070,2929,4304,0,0,0
76071,16614,7234,0,0,0
76072,7071,2260,0,0,0
76073,12653,7864,0,0,0
76074,17575,4787,0,0,0
76075,5578,4622,0,0,0
76076,2618,7413,0,0,0
76077,14318,8722,0,0,0
76078,6283,928,0,0,0
76079,561,9171,0,0,0
76080,16028,4894,0,0,0
76081,8106,22,0,0,0
76082,2086,7527,0,0,0
76083,18657,8601,0,0,0
76084,8666,4095,0,0,0
76085,19743,4797,0,0,0
76086,10720,6813,0,0,0
76087,12054,5465,0,0,0
76088,9375,1838,0,0,0
76089,12639,3773,0,0,0
76090,5640,808,0,0,0
76091,4824,997,35,35,35
76092,10489,7133,0,0,0
76093,12487,8472,27,27,27
76094,15338,9332,0,0,0
76095,562,6186,0,0,0
76096,3219,1144,0,0,0
76097,18195,4838,0,0,0
76098,10416,6426,0,0,0
76099,4750,1842,0,0,0
76100,7821,441,0,0,0
76101,7580,5606,0,0,0
76102,15446,7267,0,0,0
76103,12555,1665,0,0,0
76104,4991,7572,0,0,0
76105,4202,529,0,0,0
76106,10608,1772,0,0,0
76107,19950,3058,0,0,0
76108,5992,2551,0,0,0
76109,6337,9088,0,0,0
76110,17493,155,0,0,0
76111,11116,2733,0,0,0
76112,14343,3508,0,0,0
76113,3456,8053,0,0,0
76114,5638,2748,0,0,0
76115,6927,5365,0,0,0
76116,9244,5485,0,0,0
76117,5785,2390,0,0,0
76118,2196,3987,54,54,54
76119,4808,2522,0,0,0
76120,4735,6554,0,0,0
76121,18056,2680,0,0,0
76122,10469,3237,0,0,0
76123,19388,7064,0,0,0
76124,3699,5864,134,134,134
76125,16982,8028,0,0,0
76126,15806,5535,0,0,0
76127,931,7546,0,0,0
76128,874,5396,0,0,0
76129,2671,2939,0,0,0
76130,12036,4720,0,0,0
76131,20243,5869,0,0,0
76132,9301,1411,0,0,0
76133,5818,8924,0,0,0
76134,5057,391,0,0,0
76135,19198,4913,114,114,114
76136,15726,5295,0,0,0
76137,8024,2756,0,0,0
76138,10148,789,0,0,0
76139,11989,4952,0,0,0
76140,14603,8406,0,0,0
76141,17817,8650,134,134,134
76142,13284,5439,0,0,0
76143,12511,1486,0,0,0
76144,1872,5329,0,0,0
76145,19183,1070,0,0,0
76146,15362,2810,0,0,0
76147,17518,5467,106,106,106
76148,4759,8922,0,0,0
76149,14810,104,0,0,0
76150,3609,4388,0,0,0
76151,19765,8534,0,0,0
76152,1061,2939,0,0,0
76153,4113,4944,0,0,0
76154,8177,9302,0,0,0
76155,11755,2207,0,0,0
76156,5247,9271,0,0,0
76157,4672,2868,0,0,0
76158,7821,441,0,0,0
76159,1326,8510,0,0,0
76160,5081,1646,0,0,0
76161,196,8715,0,0,0
76162,1495,7868,0,0,0
76163,11107,7632,0,0,0
76164,9878,1972,114,114,114
76165,19447,8078,134,134,134
76166,171,3085,0,0,0
76167,3402,881,0,0,0
76168,8476,6928,0,0,0
76169,9777,2839,0,0,0
76170,8439,5864,134,134,134
76171,14667,2479,0,0,0
76172,7835,6698,0,0,0
76173,2543,3149,0,0,0
76174,2923,1128,0,0,0
76175,15982,4448,0,0,0
76176,20011,3754,0,0,0
76177,5003,6640,0,0,0
76178,12546,896,0,0,0
76179,1539,29,0,0,0
76180,18788,1288,0,0,0
76181,449,3446,0,0,0
76182,8475,9284,0,0,0
76183,20265,535,149,148,134
76184,1730,2105,0,0,0
76185,12945,6805,0,0,0
76186,13270,7595,134,134,134
76187,6175,5869,0,0,0
76188,15471,3058,0,0,0
76189,12757,3646,0,0,0
76190,3819,6399,0,0,0
76191,12037,3278,0,0,0
76192,15893,2890,0,0,0
76193,10325,4988,0,0,0
76194,4386,3951,0,0,0
76195,690,6446,0,0,0
76196,12610,4944,206,206,206
76197,18028,6728,0,0,0
76198,20325,6348,0,0,0
76199,17555,4117,0,0,0
76200,5002,6751,0,0,0
76201,1501,418,0,0,0
76202,12886,7092,0,0,0
76203,10756,5072,0,0,0
76204,12953,3845,0,0,0
76205,11370,8888,0,0,0
76206,15279,6916,0,0,0
76207,17104,3832,0,0,0
76208,12404,7422,0,0,0
76209,5217,6902,0,0,0
76210,16876,2389,106,106,106
76211,18819,2226,0,0,0
76212,13711,8293,0,0,0
76213,8518,6694,0,0,0
76214,11660,3784,0,0,0
76215,16352,9193,0,0,0
76216,5079,6918,134,134,134
76217,10305,7050,0,0,0
76218,1633,7422,0,0,0
76219,6914,8480,0,0,0
76220,7196,8745,134,134,134
76221,3022,7818,0,0,0
76222,282,2579,0,0,0
76223,1502,9302,0,0,0
76224,19643,4309,0,0,0
76225,6159,6766,0,0,0
76226,2488,7366,0,0,0
76227,10014,6679,134,134,134
76228,18897,7386,0,0,0
76229,11128,7402,54,54,54
76230,1701,2988,0,0,0
76231,15234,7570,0,0,0
76232,10723,8066,0,0,0
76233,15650,1133,0,0,0
76234,20364,7183,0,0,0
76235,20349,8365,35,35,35
76236,18586,6554,0,0,0
76237,8473,2657,0,0,0
76238,15447,3704,0,0,0
76239,13608,7927,0,0,0
76240,13336,4836,0,0,0
76241,7343,9304,0,0,0
76242,19949,1655,0,0,0
76243,14337,3900,0,0,0
76244,11705,1022,0,0,0
76245,15867,7254,0,0,0
76246,5834,2640,106,106,106
76247,10976,8995,0,0,0
76248,15166,3058,0,0,0
76249,6756,3268,0,0,0
76250,3707,2951,134,134,134
76251,4682,3869,0,0,0
76252,4051,2220,0,0,0
76253,2525,3949,0,0,0
76254,2089,3564,0,0,0
76255,6334,4213,0,0,0
76256,3365,1583,0,0,0
76257,18567,2951,134,134,134
76258,9905,4052,0,0,0
76259,10873,8510,134,134,134
76260,12767,3483,0,0,0
76261,17078,6262,0,0,0
76262,4972,5508,0,0,0
76263,312,4223,0,0,0
76264,14497,9317,0,0,0
76265,19542,3586,0,0,0
76266,5932,3536,0,0,0
76267,13019,3329,0,0,0
76268,967,4944,206,206,206
76269,9090,1684,0,0,0
76270,1734,1053,134,134,134
76271,986,6458,0,0,0
76272,5772,9185,134,134,134
76273,5866,3827,0,0,0
76274,4471,1883,0,0,0
76275,3375,2108,0,0,0
76276,11400,2247,0,0,0
76277,7588,4207,0,0,0
76278,7594,7366,0,0,0
76279,11760,9044,0,0,0
76280,939,8560,65,65,65
76281,13655,5439,0,0,0
76282,18117,7709,0,0,0
76283,527,7906,0,0,0
76284,12823,4312,0,0,0
76285,4253,7676,0,0,0
76286,10851,8715,0,0,0
76287,11416,8168,0,0,0
76288,3738,375,134,134,134
76289,13568,1828,0,0,0
76290,7557,4964,0,0,0
76291,8319,4650,0,0,0
76292,2378,8260,0,0,0
76293,10885,4700,0,0,0
76294,420,5113,35,35,35
76295,19900,5520,0,0,0
76296,10769,4700,0,0,0
76297,12815,1314,0,0,0
76298,15385,7041,106,106,106
76299,19716,2640,106,106,106
76300,10965,6006,0,0,0
76301,5909,2020,135,134,134
76302,14812,1422,134,134,134
76303,17392,4483,0,0,0
76304,11966,8324,0,0,0
76305,15063,5869,0,0,0
76306,14060,7719,0,0,0
76307,16018,4453,0,0,0
76308,355,3944,0,0,0
76309,9761,2826,0,0,0
76310,15733,5495,0,0,0
76311,584,7119,0,0,0
76312,3904,8359,0,0,0
76313,1611,4907,0,0,0
76314,10208,9054,0,0,0
76315,16177,2535,0,0,0
76316,4605,8510,134,134,134
76317,18954,7595,0,0,0
76318,15190,9098,0,0,0
76319,13222,8639,0,0,0
76320,17216,4896,0,0,0
76321,9920,2063,0,0,0
76322,8860,141,0,0,0
76323,202,69,134,134,134
76324,12166,4554,0,0,0
76325,229,2270,0,0,0
76326,10615,6262,114,114,114
76327,17537,1341,0,0,0
76328,7399,3326,0,0,0
76329,12282,1734,0,0,0
76330,10901,4815,0,0,0
76331,708,3058,0,0,0
76332,8947,2079,0,0,0
76333,1883,6954,0,0,0
76334,985,6953,35,35,35
76335,14283,4168,0,0,0
76336,12523,797,0,0,0
76337,18776,5689,0,0,0
76338,12877,3639,0,0,0
76339,6714,9429,0,0,0
76340,1728,4098,0,0,0
76341,10423,339,0,0,0
76342,9433,8609,0,0,0
76343,14931,4988,0,0,0
76344,13901,535,0,0,0
76345,15008,5381,0,0,0
76346,11292,5229,0,0,0
76347,2613,4619,134,134,134
76348,5715,8301,134,134,134
76349,19762,5871,0,0,0
76350,17168,3444,0,0,0
76351,1261,3410,0,0,0
76352,8488,1030,0,0,0
76353,10412,3660,0,0,0
76354,6876,8226,0,0,0
76355,5084,7634,106,106,106
76356,6298,8956,0,0,0
76357,9533,9221,0,0,0
76358,10462,6638,0,0,0
76359,19015,5145,0,0,0
76360,4615,4720,0,0,0
76361,11851,3524,0,0,0
76362,19691,473,0,0,0
76363,5073,1088,0,0,0
76364,8413,7634,0,0,0
76365,10778,6700,0,0,0
76366,8855,2074,0,0,0
76367,1134,2948,0,0,0
76368,19523,8949,0,0,0
76369,9032,3708,0,0,0
76370,10873,8510,134,134,134
76371,9,2976,47,47,47
76372,17063,1915,0,0,0
76373,9357,8638,0,0,0
76374,16823,3018,0,0,0
76375,13620,7242,0,0,0
76376,8656,555,0,0,0
76377,12584,1219,0,0,0
76378,15401,4307,0,0,0
76379,2451,6687,0,0,0
76380,12430,6351,0,0,0
76381,2405,6002,0,0,0
76382,18028,6728,0,0,0
76383,3334,868,0,0,0
76384,667,2022,0,0,0
76385,397,8575,0,0,0
76386,10233,4388,0,0,0
76387,4903,3846,206,206,206
76388,15105,6405,0,0,0
76389,1282,5045,0,0,0
76390,11573,6613,0,0,0
76391,12462,2020,0,0,0
76392,5471,3512,0,0,0
76393,10754,8596,0,0,0
76394,14426,2250,0,0,0
76395,1013,1180,0,0,0
76396,11393,5508,0,0,0
76397,8589,968,0,0,0
76398,7921,5083,114,114,114
76399,2206,6099,0,0,0
76400,738,3283,0,0,0
76401,10425,6675,134,134,134
76402,17760,6585,14,1,1
76403,3940,2927,0,0,0
76404,14795,5563,0,0,0
76405,3967,3371,0,0,0
76406,8380,9263,0,0,0
76407,18584,7047,0,0,0
76408,10481,9417,0,0,0
76409,17248,7676,0,0,0
76410,4079,1940,0,0,0
76411,9368,1122,0,0,0
76412,4115,1499,0,0,0
76413,6079,9146,0,0,0
76414,11986,147,0,0,0
76415,4645,5926,0,0,0
76416,4356,278,0,0,0
76417,19700,3540,0,0,0
76418,16862,6902,0,0,0
76419,2019,883,0,0,0
76420,15420,6871,0,0,0
76421,9410,3994,0,0,0
76422,4799,8560,0,0,0
76423,8013,3166,0,0,0
76424,3193,5779,0,0,0
76425,8682,8970,0,0,0
76426,15016,4998,166,134,134
76427,14143,5869,0,0,0
76428,5196,3487,0,0,0
76429,3642,1926,0,0,0
76430,18979,2143,0,0,0
76431,14444,6238,0,0,0
76432,15902,2546,0,0,0
76433,13985,755,134,134,134
76434,4338,84,0,0,0
76435,15456,5857,0,0,0
76436,16380,6821,0,0,0
76437,18831,2017,0,0,0
76438,2252,4373,0,0,0
76439,15425,1883,0,0,0
76440,17772,2377,0,0,0
76441,17757,9398,0,0,0
76442,17909,418,0,0,0
76443,14927,6305,0,0,0
76444,4348,6262,0,0,0
76445,17071,254,0,0,0
76446,1486,4789,106,106,106
76447,10112,1140,0,0,0
76448,13938,8301,134,134,134
76449,18279,2546,134,134,134
76450,2015,4147,0,0,0
76451,4856,5620,0,0,0
76452,2615,557,0,0,0
76453,7340,1925,0,0,0
76454,10937,3444,0,0,0
76455,3130,4146,0,0,0
76456,10846,7366,54,54,54
76457,8189,1388,0,0,0
76458,1516,9384,0,0,0
76459,6298,8956,0,0,0
76460,14644,1597,0,0,0
76461,2851,2387,0,0,0
76462,9032,3708,0,0,0
76463,6057,1797,0,0,0
76464,8334,4944,0,0,0
76465,3299,1393,0,0,0
76466,6992,8078,0,0,0
76467,11951,4650,0,0,0
76468,2691,6039,0,0,0
76469,19914,4774,0,0,0
76470,20476,2087,0,0,0
76471,10939,6669,0,0,0
76472,8960,2907,0,0,0
76473,4647,7040,0,0,0
76474,13123,838,0,0,0
76475,2387,6975,0,0,0
76476,13977,2101,0,0,0
76477,14532,3322,0,0,0
76478,10937,3444,0,0,0
76479,20451,1844,0,0,0
76480,6340,9306,0,0,0
76481,1701,898,0,0,0
76482,19751,2640,0,0,0
76483,14143,5869,0,0,0
76484,8957,1855,0,0,0
76485,5553,8329,0,0,0
76486,10481,9417,0,0,0
76487,19542,3586,0,0,0
76488,6655,4757,0,0,0
76489,18679,6823,134,134,134
76490,4766,8266,0,0,0
76491,6545,4868,0,0,0
76492,11012,8078,134,134,134
76493,20476,2087,0,0,0
76494,17214,1916,0,0,0
76495,17636,1137,0,0,0
76496,6333,4835,0,0,0
76497,6863,4378,0,0,0
76498,2386,4921,0,0,0
76499,4860,1215,0,0,0
76500,18125,705,0,0,0
76501,15052,6138,0,0,0
76502,17071,254,0,0,0
76503,16925,3076,0,0,0
76504,2475,3743,0,0,0
76505,20403,5901,0,0,0
76506,7129,8105,0,0,0
76507,7935,8419,0,0,0
76508,11769,8058,106,106,106
76509,2280,2999,106,106,106
76510,15476,5282,134,134,134
76511,16183,885,0,0,0
76512,20179,5293,54,54,54
76513,2970,7883,0,0,0
76514,18532,6640,0,0,0
76515,7937,7395,106,106,106
76516,14661,483,0,0,0
76517,11706,6060,0,0,0
76518,16325,4782,0,0,0
76519,4773,6669,0,0,0
76520,9039,3191,0,0,0
76521,10082,7804,0,0,0
76522,2933,1320,0,0,0
76523,6336,9033,0,0,0
76524,17928,3603,0,0,0
76525,5818,8924,0,0,0
76526,15591,4095,0,0,0
76527,20325,6348,0,0,0
76528,10467,8596,0,0,0
76529,18954,7595,0,0,0
76530,7829,8867,0,0,0
76531,8970,5943,0,0,0
76532,15528,6049,0,0,0
76533,5637,4504,0,0,0
76534,8355,1972,114,114,114
76535,15211,7706,0,0,0
76536,16763,6625,0,0,0
76537,7407,5441,0,0,0
76538,12370,2453,0,0,0
76539,1746,4849,0,0,0
76540,19301,7381,0,0,0
76541,940,548,0,0,0
76542,867,7495,0,0,0
76543,6822,7739,0,0,0
76544,18719,4302,0,0,0
76545,19016,6877,106,106,106
76546,13191,676,0,0,0
76547,19127,1024,0,0,0
76548,442,7641,149,148,134
76549,2040,6049,0,0,0
76550,250,1021,0,0,0
76551,14148,1088,0,0,0
76552,13690,8261,0,0,0
76553,10032,6585,0,0,0
76554,17767,1229,134,134,134
76555,18573,559,0,0,0
76556,10619,6050,0,0,0
76557,7092,5774,0,0,0
76558,19542,3586,0,0,0
76559,10975,8574,0,0,0
76560,19492,3471,0,0,0
76561,15008,5381,0,0,0
76562,7690,9124,0,0,0
76563,10682,7188,0,0,0
76564,9636,4977,0,0,0
76565,3180,6106,0,0,0
76566,8092,4453,0,0,0
76567,15791,898,0,0,0
76568,8263,6687,0,0,0
76569,10277,6849,0,0,0
76570,14408,2388,0,0,0
76571,7951,5893,0,0,0
76572,10608,1772,0,0,0
76573,5677,7937,134,134,134
76574,14211,8889,0,0,0
76575,19659,6470,0,0,0
76576,15818,6138,206,206,206
76577,18695,579,0,0,0
76578,7494,5367,0,0,0
76579,20294,6791,0,0,0
76580,14416,6262,114,114,114
76581,12015,6768,0,0,0
76582,18596,9185,134,134,134
76583,4884,7196,0,0,0
76584,1016,1335,0,0,0
76585,5587,2498,35,35,35
76586,16638,634,0,0,0
76587,7084,3330,0,0,0
76588,16673,5467,106,106,106
76589,7239,1257,0,0,0
76590,9831,8530,0,0,0
76591,5156,2391,0,0,0
76592,3890,6857,0,0,0
76593,6590,99,0,0,0
76594,10208,9054,0,0,0
76595,8467,1543,0,0,0
76596,3285,3488,0,0,0
76597,6676,6687,0,0,0
76598,18683,4297,0,0,0
76599,648,3371,0,0,0
76600,1003,6418,54,54,54
76601,14715,4761,0,0,0
76602,5980,3313,0,0,0
76603,13077,7413,0,0,0
76604,6794,1459,0,0,0
76605,3195,4522,0,0,0
76606,15313,1125,0,0,0
76607,4290,8586,0,0,0
76608,19832,51,0,0,0
76609,2670,4137,0,0,0
76610,2573,9162,0,0,0
76611,18194,8638,0,0,0
76612,10213,5353,134,134,134
76613,13132,5396,0,0,0
76614,1401,6042,0,0,0
76615,1481,5372,0,0,0
76616,2440,4720,0,0,0
76617,13346,9109,0,0,0
76618,3581,1447,0,0,0
76619,4507,7324,0,0,0
76620,14722,2384,0,0,0
76621,683,3981,0,0,0
76622,13394,2022,134,134,134
76623,1121,5245,106,106,106
76624,212,4459,0,0,0
76625,19810,2862,0,0,0
76626,2003,2598,0,0,0
76627,19645,1360,0,0,0
76628,10381,4988,0,0,0
76629,4857,2854,0,0,0
76630,8050,9421,114,114,114
76631,2118,7634,0,0,0
76632,13065,4789,0,0,0
76633,15819,8030,0,0,0
76634,1919,579,0,0,0
76635,667,2022,0,0,0
76636,10505,4944,206,206,206
76637,2116,8715,134,134,134
76638,338,6930,0,0,0
76639,19214,4030,0,0,0
76640,8069,3433,114,114,114
76641,5705,5309,0,0,0
76642,4581,4569,0,0,0
76643,5268,535,149,148,134
76644,10558,598,0,0,0
76645,11706,6060,0,0,0
76646,5950,3767,0,0,0
76647,18868,4467,0,0,0
76648,16313,6853,0,0,0
76649,6058,415,0,0,0
76650,13938,8301,134,134,134
76651,16248,7111,0,0,0
76652,16399,3281,0,0,0
76653,7251,7913,0,0,0
76654,4604,9269,0,0,0
76655,6183,4442,0,0,0
76656,8132,2890,0,0,0
76657,6666,3076,0,0,0
76658,7056,7082,0,0,0
76659,4612,8227,0,0,0
76660,14826,8745,134,134,134
76661,11820,2418,0,0,0
76662,3984,5900,0,0,0
76663,12933,7722,0,0,0
76664,3651,2758,0,0,0
76665,19068,2686,74,74,74
76666,2735,6857,0,0,0
76667,4204,8005,0,0,0
76668,962,2339,0,0,0
76669,6507,4125,0,0,0
76670,8336,3068,0,0,0
76671,18543,1789,134,134,134
76672,2945,8608,0,0,0
76673,8338,6237,0,0,0
76674,10615,6262,114,114,114
76675,18517,5051,0,0,0
76676,2525,3949,0,0,0
76677,14096,8329,0,0,0
76678,13739,5537,0,0,0
76679,6043,2175,0,0,0
76680,9056,4203,0,0,0
76681,12409,3417,0,0,0
76682,3770,3656,0,0,0
76683,118,5499,0,0,0
76684,11763,130,0,0,0
76685,10273,7595,134,134,134
76686,11087,483,0,0,0
76687,4823,3255,0,0,0
76688,12907,6566,0,0,0
76689,6453,7923,114,114,114
76690,13336,4836,0,0,0
76691,3094,7563,0,0,0
76692,14908,2020,0,0,0
76693,14516,2868,0,0,0
76694,7536,3397,0,0,0
76695,13434,956,0,0,0
76696,1919,579,0,0,0
76697,12242,6494,0,0,0
76698,8651,1123,106,106,106
76699,9746,4980,0,0,0
76700,20048,8607,0,0,0
76701,19236,7839,0,0,0
76702,10205,7635,0,0,0
76703,433,6940,0,0,0
76704,10965,6006,0,0,0
76705,12983,8761,54,54,54
76706,13128,6421,0,0,0
76707,1332,1455,0,0,0
76708,17765,1972,114,114,114
76709,9422,8444,0,0,0
76710,16155,535,149,148,134
76711,14488,3595,0,0,0
76712,38,479,0,0,0
76713,7948,1514,0,0,0
76714,18265,1863,35,35,35
76715,6734,6390,0,0,0
76716,2953,7088,0,0,0
76717,17228,1642,0,0,0
76718,13117,4777,0,0,0
76719,5511,5868,0,0,0
76720,92,5270,0,0,0
76721,1780,6262,114,114,114
76722,1813,7728,0,0,0
76723,6503,988,0,0,0
76724,1344,5264,0,0,0
76725,7030,7509,0,0,0
76726,9704,2868,0,0,0
76727,8742,2138,0,0,0
76728,8612,2183,0,0,0
76729,9627,9165,114,114,114
76730,9982,5841,0,0,0
76731,6011,2020,135,134,134
76732,3703,4261,0,0,0
76733,16438,3646,0,0,0
76734,3010,2171,0,0,0
76735,10048,4164,0,0,0
76736,14007,7106,0,0,0
76737,7595,6083,0,0,0
76738,3153,4380,0,0,0
76739,7940,8932,128,126,123
76740,8012,6585,14,1,1
76741,14553,2129,0,0,0
76742,10800,7839,0,0,0
76743,5222,7077,0,0,0
76744,16740,4483,0,0,0
76745,4922,7353,0,0,0
76746,17891,2371,134,134,134
76747,19417,8266,0,0,0
76748,12930,8745,134,134,134
76749,6108,9188,0,0,0
76750,14765,51,0,0,0
76751,4139,5777,0,0,0
76752,4023,7374,0,0,0
76753,1944,1360,0,0,0
76754,16492,2923,0,0,0
76755,6891,273,0,0,0
76756,19827,2377,0,0,0
76757,10096,9433,0,0,0
76758,19469,949,0,0,0
76759,12233,3410,0,0,0
76760,13187,8685,0,0,0
76761,10161,6086,0,0,0
76762,7982,1878,0,0,0
76763,9120,5353,134,134,134
76764,5045,9211,0,0,0
76765,6108,9188,0,0,0
76766,11767,1136,0,0,0
76767,8410,2200,0,0,0
76768,3467,2461,0,0,0
76769,8608,4781,54,54,54
76770,10122,1940,0,0,0
76771,7505,4772,0,0,0
76772,18311,9315,0,0,0
76773,13386,3282,0,0,0
76774,18022,732,0,0,0
76775,10903,5858,134,134,134
76776,9552,918,0,0,0
76777,9000,5401,0,0,0
76778,15492,8154,0,0,0
76779,15574,3869,0,0,0
76780,14677,5174,0,0,0
76781,6202,647,0,0,0
76782,15444,7364,0,0,0
76783,3279,9358,0,0,0
76784,5498,738,0,0,0
76785,6371,2366,0,0,0
76786,5124,8761,0,0,0
76787,4950,4944,206,206,206
76788,9295,3733,134,134,134
76789,12882,6259,0,0,0
76790,12803,7364,0,0,0
76791,9133,7372,0,0,0
76792,9832,926,0,0,0
76793,11986,147,0,0,0
76794,4759,8922,0,0,0
76795,17014,5052,106,106,106
76796,13323,1929,0,0,0
76797,2488,7366,0,0,0
76798,373,1169,0,0,0
76799,11393,5508,0,0,0
76800,12814,849,0,0,0
76801,1489,4081,0,0,0
76802,12605,1062,0,0,0
76803,5791,4995,0,0,0
76804,6815,5495,0,0,0
76805,6176,3371,0,0,0
76806,15447,3704,0,0,0
76807,19257,924,0,0,0
76808,3296,1083,0,0,0
76809,18169,8733,0,0,0
76810,1350,5688,0,0,0
76811,15506,5207,0,0,0
76812,15511,2999,0,0,0
76813,7004,418,0,0,0
76814,3944,1252,0,0,0
76815,10599,8565,0,0,0
76816,5116,3118,0,0,0
76817,5743,576,0,0,0
76818,14045,4670,0,0,0
76819,297,617,0,0,0
76820,4099,4708,0,0,0
76821,19302,5955,0,0,0
76822,18872,3982,0,0,0
76823,11282,8039,0,0,0
76824,11930,8909,0,0,0
76825,3718,1013,0,0,0
76826,19476,5065,0,0,0
76827,16786,3610,0,0,0
76828,14360,1015,0,0,0
76829,7717,6110,0,0,0
76830,12330,4483,0,0,0
76831,12024,3076,106,106,106
76832,10089,5910,0,0,0
76833,206,1259,0,0,0
76834,11177,5032,0,0,0
76835,10874,714,0,0,0
76836,1556,507,0,0,0
76837,7685,4587,0,0,0
76838,18208,3986,0,0,0
76839,2950,9380,0,0,0
76840,5965,344,0,0,0
76841,12886,7092,0,0,0
76842,20434,3651,0,0,0
76843,8199,2640,106,106,106
76844,19938,5953,0,0,0
76845,19094,69,0,0,0
76846,20079,3529,0,0,0
76847,10990,6197,0,0,0
76848,4356,4921,0,0,0
76849,19802,7911,0,0,0
76850,2050,5207,0,0,0
76851,14060,7719,0,0,0
76852,19664,3225,0,0,0
76853,16230,862,0,0,0
76854,3693,5487,0,0,0
76855,10483,9185,0,0,0
76856,3396,8560,65,65,65
76857,9838,6127,0,0,0
76858,3102,3773,0,0,0
76859,12574,7818,0,0,0
76860,10700,1078,0,0,0
76861,6840,6793,0,0,0
76862,5881,2868,0,0,0
76863,10585,7032,0,0,0
76864,85,4014,0,0,0
76865,4120,3088,0,0,0
76866,17304,2779,0,0,0
76867,5031,2638,0,0,0
76868,17135,7166,0,0,0
76869,18109,8472,0,0,0
76870,16960,883,0,0,0
76871,20229,6319,0,0,0
76872,15693,4688,0,0,0
76873,4354,5511,114,114,114
76874,6262,3792,0,0,0
76875,3575,2017,0,0,0
76876,11133,972,0,0,0
76877,16466,529,0,0,0
76878,16320,5326,0,0,0
76879,3709,2305,0,0,0
76880,9986,6591,0,0,0
76881,4828,3282,0,0,0
76882,18054,5295,0,0,0
76883,14435,5227,0,0,0
76884,15538,5052,0,0,0
76885,397,1688,0,0,0
76886,12210,3544,0,0,0
76887,1559,7381,0,0,0
76888,8,4414,0,0,0
76889,4728,4766,0,0,0
76890,15440,6017,0,0,0
76891,1778,1369,0,0,0
76892,6657,879,0,0,0
76893,19318,9088,0,0,0
76894,15036,4636,159,134,134
76895,20541,568,0,0,0
76896,8965,8377,0,0,0
76897,709,3174,0,0,0
76898,404,142,0,0,0
76899,17004,6913,106,106,106
76900,5884,634,0,0,0
76901,2335,3704,0,0,0
76902,16510,8078,0,0,0
76903,19750,4988,0,0,0
76904,19960,8021,0,0,0
76905,91,4304,0,0,0
76906,7741,7422,0,0,0
76907,3125,7303,0,0,0
76908,3386,6934,0,0,0
76909,19099,5737,0,0,0
76910,1642,1642,0,0,0
76911,2599,3183,0,0,0
76912,6340,9306,0,0,0
76913,13776,2286,0,0,0
76914,16356,3622,0,0,0
76915,13176,6636,0,0,0
76916,14949,2020,135,134,134
76917,8327,2571,0,0,0
76918,7991,7028,0,0,0
76919,19892,1422,134,134,134
76920,20196,7514,106,106,106
76921,4048,2389,106,106,106
76922,15640,7050,0,0,0
76923,19708,2762,0,0,0
76924,17841,8372,0,0,0
76925,19958,8872,0,0,0
76926,16839,2038,0,0,0
76927,4728,4766,0,0,0
76928,18489,1842,0,0,0
76929,4859,1385,0,0,0
76930,3687,5035,0,0,0
76931,14928,2295,0,0,0
76932,4963,4062,0,0,0
76933,7998,8021,0,0,0
76934,2649,8760,0,0,0
76935,10347,1110,0,0,0
76936,805,8472,27,27,27
76937,13457,824,0,0,0
76938,16848,1318,74,74,74
76939,3300,1974,0,0,0
76940,7562,8760,0,0,0
76941,17703,5574,106,106,106
76942,1450,6391,0,0,0
76943,13799,1163,0,0,0
76944,20401,8021,0,0,0
76945,15754,7267,0,0,0
76946,4774,2733,0,0,0
76947,4695,399,134,134,134
76948,10796,197,0,0,0
76949,8594,9185,134,134,134
76950,13158,8483,35,35,35
76951,7853,8645,0,0,0
76952,19385,5508,0,0,0
76953,12909,7064,0,0,0
76954,3661,3144,0,0,0
76955,16382,6714,0,0,0
76956,13463,7688,106,106,106
76957,14009,5438,0,0,0
76958,7689,4560,0,0,0
76959,9704,2868,0,0,0
76960,19304,9429,0,0,0
76961,9737,5428,0,0,0
76962,9620,7273,0,0,0
76963,16734,686,0,0,0
76964,5382,5007,0,0,0
76965,14022,5485,0,0,0
76966,14639,2553,0,0,0
76967,12021,5499,35,35,35
76968,18941,8021,0,0,0
76969,11955,6146,0,0,0
76970,15372,6918,134,134,134
76971,17800,5893,0,0,0
76972,18178,3510,0,0,0
76973,7213,2653,0,0,0
76974,10457,8798,35,35,35
76975,13799,1163,0,0,0
76976,8970,5943,0,0,0
76977,15169,167,0,0,0
76978,9497,4486,0,0,0
76979,3694,111,0,0,0
76980,11999,5726,0,0,0
76981,10797,6411,0,0,0
76982,3792,877,0,0,0
76983,10037,7482,134,134,134
76984,11243,8761,0,0,0
76985,6556,8722,0,0,0
